date,line,station,dpea
2022-08-01,15,Vila Prudente,51000.0
2022-08-01,15,Vila Tolstói,5000.0
2022-09-01,15,Jardim Colonial,5000.0
2022-09-01,15,São Mateus,16000.0
2022-09-01,15,Fazenda da Juta,4000.0
2022-09-01,15,Sapopemba,8000.0
2022-09-01,15,Jardim Planalto,4000.0
2022-09-01,15,Vila União,5000.0
2022-09-01,15,Camilo Haddad,3000.0
2022-09-01,15,São Lucas,5000.0
2022-09-01,15,Oratório,6000.0
2022-09-01,15,Vila Prudente,53000.0
2022-09-01,15,Vila Tolstói,5000.0
2022-10-01,15,Jardim Colonial,5000.0
2022-10-01,15,São Mateus,16000.0
2022-10-01,15,Fazenda da Juta,4000.0
2022-10-01,15,Sapopemba,8000.0
2022-10-01,15,Jardim Planalto,4000.0
2022-10-01,15,Camilo Haddad,3000.0
2022-10-01,15,Vila Tolstói,5000.0
2022-10-01,15,Vila União,5000.0
2022-10-01,15,Vila Prudente,52000.0
2022-10-01,15,São Lucas,5000.0
2022-10-01,15,Oratório,5000.0
2022-11-01,15,Sapopemba,8000.0
2022-11-01,15,Vila Prudente,54000.0
2022-11-01,15,Oratório,6000.0
2022-11-01,15,São Lucas,5000.0
2022-11-01,15,Camilo Haddad,4000.0
2022-11-01,15,Vila Tolstói,5000.0
2022-11-01,15,Vila União,5000.0
2022-11-01,15,Jardim Planalto,4000.0
2022-11-01,15,Fazenda da Juta,4000.0
2022-11-01,15,São Mateus,17000.0
2022-11-01,15,Jardim Colonial,5000.0
2022-12-01,15,Sapopemba,7000.0
2022-12-01,15,Fazenda da Juta,4000.0
2022-12-01,15,Vila Tolstói,4000.0
2022-12-01,15,Jardim Colonial,5000.0
2022-12-01,15,São Mateus,15000.0
2022-12-01,15,Jardim Planalto,4000.0
2022-12-01,15,São Lucas,4000.0
2022-12-01,15,Camilo Haddad,3000.0
2022-12-01,15,Oratório,5000.0
2022-12-01,15,Vila Prudente,43000.0
2022-12-01,15,Vila União,5000.0
2023-01-01,15,Jardim Colonial,5000.0
2023-01-01,15,São Lucas,4000.0
2023-01-01,15,Camilo Haddad,3000.0
2023-01-01,15,Vila Tolstói,4000.0
2023-01-01,15,Vila União,4000.0
2023-01-01,15,Jardim Planalto,4000.0
2023-01-01,15,Sapopemba,7000.0
2023-01-01,15,Fazenda da Juta,3000.0
2023-01-01,15,São Mateus,14000.0
2023-01-01,15,Oratório,5000.0
2023-01-01,15,Vila Prudente,46000.0
2023-02-01,15,Sapopemba,8000.0
2023-02-01,15,Vila Prudente,55000.0
2023-02-01,15,Oratório,6000.0
2023-02-01,15,São Lucas,5000.0
2023-02-01,15,Camilo Haddad,3000.0
2023-02-01,15,Vila Tolstói,5000.0
2023-02-01,15,Vila União,5000.0
2023-02-01,15,Jardim Planalto,4000.0
2023-02-01,15,Fazenda da Juta,4000.0
2023-02-01,15,São Mateus,16000.0
2023-02-01,15,Jardim Colonial,5000.0
2023-03-01,15,Sapopemba,8000.0
2023-03-01,15,Fazenda da Juta,4000.0
2023-03-01,15,Jardim Colonial,6000.0
2023-03-01,15,Jardim Planalto,4000.0
2023-03-01,15,São Mateus,16000.0
2023-03-01,15,Vila União,5000.0
2023-03-01,15,Oratório,6000.0
2023-03-01,15,Camilo Haddad,4000.0
2023-03-01,15,São Lucas,5000.0
2023-03-01,15,Vila Prudente,57000.0
2023-03-01,15,Vila Tolstói,5000.0
2023-04-01,15,Fazenda da Juta,4000.0
2023-04-01,15,Vila Prudente,60000.0
2023-04-01,15,Jardim Colonial,6000.0
2023-04-01,15,São Mateus,16000.0
2023-04-01,15,Sapopemba,8000.0
2023-04-01,15,Jardim Planalto,4000.0
2023-04-01,15,Vila União,5000.0
2023-04-01,15,Vila Tolstói,5000.0
2023-04-01,15,Camilo Haddad,4000.0
2023-04-01,15,Oratório,6000.0
2023-04-01,15,São Lucas,5000.0
